title,url,date,text
集體夢遊：談港人輕視「勇武派無底線反抗」宣言| 鄭子健| 立場新聞,https://www.thestandnews.com/politics/%E9%9B%86%E9%AB%94%E5%A4%A2%E9%81%8A-%E8%AB%87%E6%B8%AF%E4%BA%BA%E8%BC%95%E8%A6%96-%E5%8B%87%E6%AD%A6%E6%B4%BE%E7%84%A1%E5%BA%95%E7%B7%9A%E5%8F%8D%E6%8A%97-%E5%AE%A3%E8%A8%80/
一個台女：作為台灣衝組，楊屋道一役竟然開始不理性地羨慕香港 ...,https://www.thestandnews.com/politics/%E4%B8%80%E5%80%8B%E5%8F%B0%E5%A5%B3-%E4%BD%9C%E7%82%BA%E5%8F%B0%E7%81%A3%E8%A1%9D%E7%B5%84-%E6%A5%8A%E5%B1%8B%E9%81%93%E4%B8%80%E5%BD%B9%E7%AB%9F%E7%84%B6%E9%96%8B%E5%A7%8B%E4%B8%8D%E7%90%86%E6%80%A7%E5%9C%B0%E7%BE%A8%E6%85%95%E9%A6%99%E6%B8%AF%E5%8B%87%E6%AD%A6%E6%B4%BE/
關於勇武抗爭正當性的思考– 評台,https://www.pentoy.hk/%E9%97%9C%E6%96%BC%E5%8B%87%E6%AD%A6%E6%8A%97%E7%88%AD%E6%AD%A3%E7%95%B6%E6%80%A7%E7%9A%84%E6%80%9D%E8%80%83/
旺角衝突大旗手之一揚言勇武抗爭將趨地下化 - RFI,http://www.rfi.fr/tw/%E4%B8%AD%E5%9C%8B/20170423-%E6%97%BA%E8%A7%92%E8%A1%9D%E7%AA%81%E5%A4%A7%E6%97%97%E6%89%8B%E4%B9%8B%E4%B8%80%E6%8F%9A%E8%A8%80%E5%8B%87%E6%AD%A6%E6%8A%97%E7%88%AD%E5%B0%87%E8%B6%A8%E5%9C%B0%E4%B8%8B%E5%8C%96
时事大家谈：“勇武抗争”+“全民罢工”，香港走向沉沦还是新生？,https://www.voachinese.com/a/voaweishi-20190805-voaio-is-hong-kong-going-to-sink-or-new-life/5029443.html
「勇武派」武力升级分工精细,https://www.singtao.ca/3725579/2019-08-31/post-%E3%80%8C%E5%8B%87%E6%AD%A6%E6%B4%BE%E3%80%8D%E6%AD%A6%E5%8A%9B%E5%8D%87%E7%B4%9A%E5%88%86%E5%B7%A5%E7%B2%BE%E7%B4%B0/?variant=zh-sg
勇武香港Brave Hong Kong - #極度壞#勿模仿【其實 ... - Facebook,https://m.facebook.com/BRAVEHONGKONG/photos/a.107975227222087/163174375035505/?type=3&source=48&_ft_=qid.6775742391082140876%3Amf_story_key.10156467446040286%3Agroup_id.125933785285%3Atop_level_post_id.10156467446040286%3Atl_objid.10156467446040286%3Acontent_owner_id_new.1096804196%3Aoriginal_content_id.163174408368835%3Aoriginal_content_owner_id.105915067428103%3Apage_id.105915067428103%3Asrc.22%3Aphoto_id.163174375035505%3Astory_location.6%3Aattached_story_attachment_style.photo%3Afilter.GroupStoriesByActivityEntQuery%3Apage_insights.%7B%22105915067428103%22%3A%7B%22page_id%22%3A105915067428103%2C%22actor_id%22%3A1096804196%2C%22attached_story%22%3A%7B%22page_id%22%3A105915067428103%2C%22actor_id%22%3A105915067428103%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1577585180%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B163174408368835%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A6%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1096804196%2C%22page_id%22%3A105915067428103%2C%22post_id%22%3A163174408368835%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=EHH-R
【抗暴之年 圖輯】勇武不屈| 即時新聞| 要聞| 20191230 - 蘋果日報,https://hk.news.appledaily.com/local/realtime/article/20191230/60420029
勇武派，點解要攻擊紀律部隊宿舍？ | LIHKG 討論區 - LIHKG.com,https://lihkg.com/thread/1424373/page/1
暴徒发起“愿平安归香港”行动后纵火打劫，何其讽刺_香港_新闻_ ...,http://news.stnn.cc/hongkong/2019/1226/702216.shtml
最強勇武派/ 北京禁狗令#FreeHK午間新聞評論LIVE 20191223 ...,https://www.youtube.com/watch?v=XXxFcbRxmRk
林鄭月娥否認與「勇武派」對話重申支持警隊止暴- YouTube,https://www.youtube.com/watch?v=oNh2M-PQEto
"勇武逃奔台灣，台灣睬你都傻！誰講人話？誰講鬼話？其實,有人 ...",https://www.youtube.com/watch?v=be-18I1_b2Y
偏激是悲觀情緒的錯誤轉移| 顏純鈎| 香港獨立媒體網,https://www.inmediahk.net/node/1069552
東方維多利亞女皇之死,https://books.google.com.hk/books?id=GaGrDwAAQBAJ&pg=PT32&lpg=PT32&dq=%E5%8B%87%E6%AD%A6&source=bl&ots=xKemxCuM1f&sig=ACfU3U3ZgISJUp4khWmcWVF2Q2xNl-WaKA&hl=zh-CN&sa=X&ved=2ahUKEwjMzrPF2NzmAhU4yIsBHa8XCo848gIQ6AEwAHoECAgQAQ
如何捷進寫作詞彙: 人物篇,https://books.google.com.hk/books?id=8b-uAAAAQBAJ&pg=PA2025&lpg=PA2025&dq=%E5%8B%87%E6%AD%A6&source=bl&ots=5T1kMO1ZVQ&sig=ACfU3U2BOa8vbbfURsx3ngufs94itjfLAw&hl=zh-CN&sa=X&ved=2ahUKEwjMzrPF2NzmAhU4yIsBHa8XCo848gIQ6AEwAXoECAkQAQ
历代经典文丛——观人学,https://books.google.com.hk/books?id=f7JxAgAAQBAJ&pg=PT131&lpg=PT131&dq=%E5%8B%87%E6%AD%A6&source=bl&ots=ZCZkqdMrzI&sig=ACfU3U3TzGU8z5va4-4-HdzGBUC_Vo6TWg&hl=zh-CN&sa=X&ved=2ahUKEwjMzrPF2NzmAhU4yIsBHa8XCo848gIQ6AEwAnoECAcQAQ
香城教育電視HKG ETV - 黑色聖誕Medley 2019 (8 ... - Facebook,https://m.facebook.com/story.php?story_fbid=157966388875305&id=110403940298217&_ft_=qid.6775805623987644834%3Amf_story_key.10156467742730286%3Agroup_id.125933785285%3Atop_level_post_id.10156467742730286%3Atl_objid.10156467742730286%3Acontent_owner_id_new.585972378%3Aoriginal_content_id.157966388875305%3Aoriginal_content_owner_id.110403940298217%3Apage_id.110403940298217%3Asrc.22%3Aphoto_id.459342708084707%3Astory_location.6%3Aattached_story_attachment_style.video_inline%3Afilter.GroupStoriesByActivityEntQuery%3Apage_insights.%7B%22110403940298217%22%3A%7B%22page_id%22%3A110403940298217%2C%22actor_id%22%3A585972378%2C%22attached_story%22%3A%7B%22page_id%22%3A110403940298217%2C%22actor_id%22%3A110403940298217%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1577084893%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B157966388875305%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A6%7D%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntGroupMallPostCreationStory%22%2C%22role%22%3A1%2C%22sl%22%3A6%2C%22targets%22%3A%5B%7B%22actor_id%22%3A585972378%2C%22page_id%22%3A110403940298217%2C%22post_id%22%3A157966388875305%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D&__tn__=C-R
